ID,Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Is_Term,Is_Years_in_current_job,Is_Home_Ownership,Is_Purpose,Is_Purpose_business loan,Is_Purpose_other,Is_Purpose_renewable energy,Is_Purpose_small business
3665,Own Home,-1.484197386656983,10+ years,-0.11095342154390785,-1.1159748955394666,-0.06339107933590095,-0.8054205920662257,-0.3409788778582933,-0.615371536740077,0.0,debt consolidation,Short Term,-0.48197774713489033,-0.47716767812578453,5002.0,-0.9421040002973411,1,0,1.1640135221007732,0,other,0,1,0,0
3666,Home Mortgage,0.7973013346882675,3 years,-0.11095342154390785,0.06643571058971146,0.003945949914047066,1.988866078286553,-0.3409788778582933,-0.6181515966100412,0.0,business loan,Long Term,-0.27097845631590617,1.5998800603808025,22325.0,-0.4088056065161291,0,1,-0.6629135305237588,1,business loan,1,0,0,0
3667,Home Mortgage,-0.8137035949864092,3 years,-0.11095342154390785,1.012364195493054,0.5258079266011411,0.8121770906664938,-0.3409788778582933,1.7000880193418237,0.0,home improvements,Short Term,-0.18630779386848076,-0.023175548550231538,6141.0,2.1511017411354207,0,0,-0.6629135305237588,1,other,0,1,0,0
3668,Home Mortgage,1.7367217230958383,3 years,-0.11095342154390785,0.5393999530413827,-0.8040984010853249,0.9524286525148756,-0.3409788778582933,-0.619615397970408,0.0,debt consolidation,Long Term,-1.3139475616902336,1.4795204026390183,31539.0,-0.48152811475902163,0,1,-0.6629135305237588,1,other,0,1,0,0
3669,Rent,0.9960542215106601,7 years,-0.11095342154390785,0.5393999530413827,0.576310698538602,0.37311213775401647,-0.3409788778582933,1.6560315362543498,0.0,debt consolidation,Long Term,0.7971137269042164,1.290094548772509,26693.0,1.9438784187194187,1,1,0.3810447852616881,0,other,0,1,0,0
3670,Rent,-0.722970648067128,1 year,-0.11095342154390785,1.2488463167188895,-0.5684187987105084,0.48221081415103517,-0.3409788778582933,-0.6186371579433656,0.0,debt consolidation,Long Term,1.1595041621791973,0.22755499080157907,19645.0,-0.9372558330811482,1,1,-1.1848926884164823,0,other,0,1,0,0
3671,Rent,-1.019271171453888,5 years,-0.11095342154390785,-1.1159748955394666,-0.6189215706479689,0.803594152838057,-0.3409788778582933,-0.6152302798454171,0.0,debt consolidation,Short Term,-0.09192822879375055,0.8092183461125761,9818.0,-0.38941293765135776,0,0,-0.14093437263103534,0,other,0,1,0,0
3672,Home Mortgage,-0.753626385503552,10+ years,-0.11095342154390785,-0.17004641063612416,0.7109847570384973,-0.20207185138574352,-0.3409788778582933,1.667486281817938,0.0,debt consolidation,Short Term,-0.1747925837756309,-0.9227233830932685,9544.0,-0.4136537737323219,0,0,1.1640135221007732,1,other,0,1,0,0
3673,Home Mortgage,-0.5223497046941757,10+ years,-0.11095342154390785,-1.1159748955394666,-0.43374474021061293,-0.893348021819767,-0.3409788778582933,1.6862031318518804,0.0,debt consolidation,Short Term,1.4635282874737527,-0.5049516365016917,15582.0,-0.4475909442456718,0,0,1.1640135221007732,1,other,0,1,0,0
3674,Rent,1.35045373939394,4 years,-0.11095342154390785,-0.17004641063612416,1.5695318799753295,1.897950514622371,-0.3409788778582933,-0.6183673293170318,0.0,debt consolidation,Short Term,2.470431805298536,-1.2979449750069163,25199.0,1.6652162272330695,0,0,-0.4019239515773971,0,other,0,1,0,0
3675,Home Mortgage,1.9388735397490116,4 years,-0.11095342154390785,1.012364195493054,-0.13072810858584835,-1.2898161721762988,-0.3409788778582933,-0.6224086171467363,0.0,debt consolidation,Short Term,0.7796151233317485,-1.2798653581681894,35317.0,-0.45728727867805746,0,0,-0.4019239515773971,1,other,0,1,0,0
3676,Home Mortgage,2.2035615298992095,1 year,-0.11095342154390785,2.6677390440739033,2.680592862599466,-1.416916198865419,-0.3409788778582933,0.8457833620923565,0.0,debt consolidation,Short Term,-1.3137232721186682,2.866018665559798,25937.0,-0.40395743929993627,0,0,-1.1848926884164823,1,other,0,1,0,0
3677,Rent,2.4584211860056397,10+ years,-0.11095342154390785,-0.6430106530877954,0.8793273301633665,2.6791250116446137,-0.3409788778582933,1.4051618769480931,0.0,other,Long Term,2.544264622952691,1.0938070695581037,43389.0,1.657819208357105,0,1,1.1640135221007732,0,other,0,1,0,0
3678,Home Mortgage,1.7286630828447127,3 years,-0.11095342154390785,0.5393999530413827,0.2564598096013508,0.28842715118010687,-0.3409788778582933,-0.6215814316225223,0.0,debt consolidation,Short Term,0.8998474640070926,0.9138300112526317,37017.0,1.938562201836673,0,0,-0.6629135305237588,1,other,0,1,0,0
3679,Rent,-0.6636152721079034,1 year,-0.11095342154390785,-0.6430106530877954,-0.972440974210194,-0.3432134956755929,-0.3409788778582933,-0.6117528315440439,0.0,debt consolidation,Short Term,0.1680671520281438,0.24454032567915798,7032.0,2.002369471569538,0,0,-1.1848926884164823,0,other,0,1,0,0
3680,Rent,-0.37335746269667414,8 years,-0.11095342154390785,-0.17004641063612416,0.9466643594133138,-1.0311200682954893,-0.3409788778582933,0.7682262355732388,0.0,buy house,Short Term,-1.3137197964145968,-1.0680548576749371,9478.0,-0.53000978692095,0,0,0.6420343642080498,0,other,0,1,0,0
3681,Rent,-0.21661833382401063,4 years,-0.11095342154390785,-0.6430106530877954,-0.3327391963356915,-1.2647667091807129,-0.3409788778582933,-0.6174149125680651,0.0,debt consolidation,Short Term,-1.1375544629111563,-1.153881417354359,13876.0,1.9777076942706227,0,0,-0.4019239515773971,0,other,0,1,0,0
3682,Home Mortgage,1.4476928477901276,4 years,-0.11095342154390785,-0.4065285318619598,1.9903883127875024,-0.1149073494391744,-0.3409788778582933,-0.6270864128184492,0.0,debt consolidation,Short Term,0.3848240478935529,-0.1896543274827931,11263.0,-0.42819827538090044,0,0,-0.4019239515773971,1,other,0,1,0,0
3683,Home Mortgage,-0.5223497046941757,10+ years,-0.11095342154390785,-0.879492774313631,-0.13072810858584835,0.8929202835710472,-0.3409788778582933,-0.6251697151591485,0.0,home improvements,Short Term,-1.3140139005939648,-0.1649074819657907,6450.0,-0.4088056065161291,0,0,1.1640135221007732,1,other,0,1,0,0
3684,Own Home,-0.7764507633120472,8 years,-0.11095342154390785,-0.4065285318619598,0.23962555228886362,0.7559111649022972,-0.3409788778582933,-0.6159465311444022,0.0,debt consolidation,Short Term,-0.9815346555747003,-0.35557067810815,5202.0,1.9716897861623168,0,0,0.6420343642080498,0,other,0,1,0,0
3685,Rent,-0.8473541020850781,2 years,-0.11095342154390785,-0.6430106530877954,-0.972440974210194,-0.48473660386892836,-0.3409788778582933,-0.6166637522006677,0.0,debt consolidation,Short Term,0.3016210102618828,-0.17086922202215946,14816.0,-0.4475909442456718,0,0,-0.9239031094701204,0,other,0,1,0,0
3686,Home Mortgage,0.5366701587306549,5 years,-0.11095342154390785,0.5393999530413827,-0.9219382022727335,-0.1363964826688902,-0.3409788778582933,-0.6173444308699293,0.0,debt consolidation,Short Term,0.7188780348027953,0.3523015893395593,16323.0,-0.4475909442456718,0,0,-0.14093437263103534,1,other,0,1,0,0
3687,Home Mortgage,-0.018577580005474676,Unknown,-0.11095342154390785,1.2488463167188895,-0.3664077109606652,-0.10079318501018945,-0.3409788778582933,1.8314809797520677,0.0,debt consolidation,Short Term,-0.29852464516546856,-0.08200554948383268,18293.0,-0.6075804623800354,0,0,-1.7068718463092056,1,other,0,1,0,0
3688,Home Mortgage,2.1394944831219638,1 year,-0.11095342154390785,1.2488463167188895,0.07128297916399448,-1.4158263205726207,-0.3409788778582933,1.8637742506602137,0.0,other,Short Term,0.49241223631008146,0.6055068132430701,4257.0,0.08640387396522295,1,0,-1.1848926884164823,1,other,0,1,0,0
3689,Home Mortgage,-0.8912136215634077,10+ years,-0.11095342154390785,-0.4065285318619598,-1.3427946350849063,-0.9546365556465304,-0.3409788778582933,-0.6166860525495871,0.0,debt consolidation,Short Term,-0.3008954237139965,-0.5542203562128147,14482.0,0.01683532061823104,1,0,1.1640135221007732,1,other,0,1,0,0
3690,Rent,0.5844334050735478,2 years,-0.11095342154390785,1.012364195493054,-0.43374474021061293,1.3659355238937856,-0.3409788778582933,1.674482062418921,0.0,debt consolidation,Long Term,0.8429487788424227,2.47749319094286,30126.0,-0.7481773116496276,1,1,-0.9239031094701204,0,other,0,1,0,0
3691,Rent,-1.2568244327121703,5 years,-0.11095342154390785,1.9582926803963965,2.2092336578498326,-0.21116340775216175,-0.3409788778582933,-0.6197926639818478,0.0,debt consolidation,Short Term,-0.604693760575359,-0.33611065867887086,12349.0,-0.5057689508399859,1,0,-0.14093437263103534,0,other,0,1,0,0
3692,Home Mortgage,-0.9502287865159244,Unknown,-0.11095342154390785,1.4853284379447251,1.8725485116000942,0.516224678878544,1.6647792271904904,-0.60633825288703,1.0,debt consolidation,Short Term,-0.9714870702976058,-0.1660323385801999,15267.0,-0.5687951246504926,1,0,-1.7068718463092056,1,other,0,1,0,0
3693,Home Mortgage,1.2411627396149902,8 years,-0.11095342154390785,2.904221165299739,0.4584708973511936,0.5822815114988833,-0.3409788778582933,-0.6225459822172357,0.0,home improvements,Short Term,-0.48276800665106634,0.8605118077296356,34340.0,2.3081915852985717,0,0,0.6420343642080498,1,other,0,1,0,0
3694,Home Mortgage,2.2500272728590756,10+ years,-0.11095342154390785,2.6677390440739033,2.0072225700999895,-0.08680617521569989,-0.3409788778582933,1.8041227831329683,0.0,debt consolidation,Short Term,0.2790421669425694,0.21844365222486453,0.0,2.121341208696114,1,0,1.1640135221007732,1,other,0,1,0,0
3695,Rent,-1.2479070958548832,1 year,-0.11095342154390785,0.7758820742672183,0.7446532716634711,0.015553305553064747,-0.3409788778582933,-0.6176625656529182,0.0,debt consolidation,Short Term,-1.3137584285864858,-0.006865127641298145,10307.0,-0.4233501081647076,0,0,-1.1848926884164823,0,other,0,1,0,0
3696,Rent,-0.9721585462550891,10+ years,-0.11095342154390785,-0.6430106530877954,-0.28223642439823066,-0.543990663543766,-0.3409788778582933,-0.6165437173822366,0.0,debt consolidation,Long Term,0.5790021004396485,-0.04038585475069229,12063.0,-0.5348579541371429,0,1,1.1640135221007732,0,other,0,1,0,0
3697,Home Mortgage,1.5870161922432897,3 years,3.5711291518158657,0.5393999530413827,-0.6525900852729429,2.108264280077696,1.6647792271904904,1.8779655505159085,0.0,debt consolidation,Short Term,0.7910174392080018,-1.2983786252882055,28123.0,2.297915520940957,0,0,-0.6629135305237588,1,other,0,1,0,0
3698,Own Home,-0.9450620891951788,10+ years,-0.11095342154390785,0.7758820742672183,-0.3832419682731521,-0.4271355544425304,-0.3409788778582933,-0.618118294842983,0.0,debt consolidation,Short Term,0.3186680369679645,0.09380953934832523,17218.0,-0.6512139673257709,1,0,1.1640135221007732,0,other,0,1,0,0
3699,Rent,-1.1730091206200746,10+ years,-0.11095342154390785,-1.3524570167653023,-0.43374474021061293,0.02006729507765002,1.6647792271904904,-0.605329261857011,1.0,other,Short Term,-1.187453706646839,0.9262034340111329,16700.0,-0.27788130683779766,1,0,1.1640135221007732,0,other,0,1,0,0
3700,Rent,-1.859644058631165,2 years,-0.11095342154390785,-1.1159748955394666,-1.59530849477221,-0.992655791360643,-0.3409788778582933,-0.6150914192573987,0.0,debt consolidation,Short Term,-1.313607226103221,-0.9292475514568418,7614.0,-0.49122444919140734,0,0,-0.9239031094701204,0,other,0,1,0,0
3701,Rent,0.46008822288760315,10+ years,-0.11095342154390785,0.5393999530413827,-0.3327391963356915,-0.39674559679813937,3.6705373322392743,-0.5936109273719357,1.0,debt consolidation,Short Term,-1.0382075523061771,-0.6027016762938512,28658.0,-0.8645333248382557,0,0,1.1640135221007732,0,other,0,1,0,0
3702,Home Mortgage,0.7279693975181756,5 years,-0.11095342154390785,-0.17004641063612416,1.6368689092252775,0.25034433814874657,-0.3409788778582933,-0.6196037578191212,0.0,debt consolidation,Short Term,-0.558745814420556,0.4361034071130447,21937.0,1.8035031429225559,1,0,-0.14093437263103534,1,other,0,1,0,0
3703,Rent,0.5430615546755773,10+ years,-0.11095342154390785,-1.3524570167653023,-0.43374474021061293,-0.6370678559943693,-0.3409788778582933,-0.6232530174998479,0.0,debt consolidation,Short Term,-0.2570924676745284,-0.32013769475426024,16607.0,-0.4185019409485148,0,0,1.1640135221007732,0,other,0,1,0,0
3704,Home Mortgage,-1.2600009947686286,4 years,-0.11095342154390785,-0.879492774313631,-1.9319936410219483,-0.632363134518041,-0.3409788778582933,-0.6158266736314006,0.0,debt consolidation,Short Term,-1.3136373004976514,-0.48256698987494867,13423.0,-0.48152811475902163,0,0,-0.4019239515773971,1,other,0,1,0,0
3705,Home Mortgage,1.2556065229544071,2 years,-0.11095342154390785,-0.17004641063612416,2.0577253420374504,-0.9948809974643118,-0.3409788778582933,1.6310633092038729,0.0,home improvements,Short Term,-0.29039626157051573,-0.7123751961987481,29017.0,-0.4621354458942503,1,0,-0.9239031094701204,1,other,0,1,0,0
3706,Own Home,-1.1975142355609343,7 years,-0.11095342154390785,-1.1159748955394666,-1.4606344362723147,-1.305837656122714,-0.3409788778582933,1.7906515514456705,0.0,home improvements,Short Term,-1.1911792157945258,-1.2132738465951647,2113.0,2.044067250561829,1,0,0.3810447852616881,0,other,0,1,0,0
3707,Own Home,0.04455238701623969,10+ years,-0.11095342154390785,1.2488463167188895,-0.2317336524607701,1.168464376522492,-0.3409788778582933,1.731541447778472,0.0,debt consolidation,Short Term,0.8926222341449123,0.6164179224028393,17606.0,2.1738092819661183,0,0,1.1640135221007732,0,other,0,1,0,0
3708,Home Mortgage,-1.0544812568989694,1 year,-0.11095342154390785,2.6677390440739033,0.5258079266011411,2.701313495364054,-0.3409788778582933,-0.6204256733334966,0.0,home improvements,Long Term,-0.8545286619035622,-0.38740412029593035,19396.0,-0.4330464425970933,1,1,-1.1848926884164823,1,other,0,1,0,0
3709,Rent,1.0317545775541022,2 years,-0.11095342154390785,-1.1159748955394666,-0.4000762255856392,-0.912421216994071,-0.3409788778582933,1.7011821067586368,0.0,debt consolidation,Short Term,-0.9635844751358461,-1.1052876116118815,7196.0,-0.38941293765135776,0,0,-0.9239031094701204,0,other,0,1,0,0
3710,Rent,3.0152305430723443,3 years,-0.11095342154390785,-0.17004641063612416,2.242902172474806,1.539438022662704,-0.3409788778582933,1.467752488449894,0.0,other,Short Term,-0.7192813904208747,-0.6046139325383468,18671.0,-0.4233501081647076,0,0,-0.6629135305237588,0,other,0,1,0,0
3711,Home Mortgage,-0.566859845316599,8 years,-0.11095342154390785,-0.879492774313631,0.9971671313507747,1.059047813539235,-0.3409788778582933,1.4705940647840268,0.0,debt consolidation,Long Term,0.30986228807343225,1.201455847557064,16895.0,-0.04350954499153247,1,1,0.6420343642080498,1,other,0,1,0,0
3712,Home Mortgage,1.0294969415792707,10+ years,-0.11095342154390785,1.2488463167188895,-0.14756236589833552,1.400394429842028,-0.3409788778582933,-0.6213363198405473,0.0,medical bills,Short Term,-0.7198458615038575,-1.2993938034902008,26319.0,2.050014882466044,1,0,1.1640135221007732,1,other,0,1,0,0
3713,Rent,0.46487220188829353,5 years,-0.11095342154390785,-0.17004641063612416,0.27329406691383734,0.11117359069357531,1.6647792271904904,1.4541729809220667,1.0,debt consolidation,Short Term,-0.7504401942015272,-0.08526763366561936,19583.0,-0.5881877935152641,0,0,-0.14093437263103534,0,other,0,1,0,0
3714,Own Home,0.0968502653231831,< 1 year,-0.11095342154390785,2.194774801622232,-0.43374474021061293,2.7285881644633085,-0.3409788778582933,1.756854207050414,0.0,business loan,Long Term,1.376035269611413,-0.6161999556667616,9875.0,-0.4669836131104431,1,1,-1.445882267362844,0,business loan,1,0,0,0
3715,Home Mortgage,-0.2253966243050836,6 years,-0.11095342154390785,0.06643571058971146,-0.3495734536481784,-0.7963290356998075,-0.3409788778582933,1.79068132512798,0.0,debt consolidation,Long Term,-0.04530291733936828,-1.0680548576749371,14783.0,2.076092957245512,0,1,0.12005520631532639,1,other,0,1,0,0
3716,Home Mortgage,-0.6498714489365788,10+ years,-0.11095342154390785,-1.1159748955394666,0.6436477277885493,-0.45784339867315976,-0.3409788778582933,-0.6171275760276552,0.0,debt consolidation,Long Term,0.12900575308573153,0.2662500583372555,14257.0,-0.5930359607314569,0,1,1.1640135221007732,1,other,0,1,0,0
3717,Rent,-0.6021464744256915,Unknown,-0.11095342154390785,0.30291783181554705,-1.022943746147655,-0.989476925498259,1.6647792271904904,-0.6039483078969529,1.0,home improvements,Long Term,-0.14814954865884103,-0.9218234978017411,13948.0,-1.150575190593633,1,1,-1.7068718463092056,0,other,0,1,0,0
3718,Rent,-1.1926949062127459,2 years,-0.11095342154390785,-0.4065285318619598,-1.241789091209985,-0.5297493444802857,-0.3409788778582933,-0.6148143376741688,0.0,other,Short Term,-0.2943475591513956,-0.9520821407293486,2641.0,2.11962381452593,0,0,-0.9239031094701204,0,other,0,1,0,0
3719,Rent,-0.2128453992655101,8 years,-0.11095342154390785,0.06643571058971146,0.20595703766388992,0.6506907048573869,-0.3409788778582933,-0.618078789810396,0.0,debt consolidation,Short Term,0.35118157134777583,1.9742323416561842,22369.0,-0.4136537737323219,0,0,0.6420343642080498,0,other,0,1,0,0
3720,Home Mortgage,0.4618104553278517,7 years,-0.11095342154390785,2.904221165299739,-0.7535956291478644,2.4848963074529515,-0.3409788778582933,-0.6290031104777499,0.0,debt consolidation,Short Term,1.174180410336751,0.8903205080114794,14459.0,-0.4088056065161291,0,0,0.3810447852616881,1,other,0,1,0,0
3721,Home Mortgage,-0.5223497046941757,5 years,-0.11095342154390785,0.30291783181554705,-0.5347502840855344,0.8288979251026336,-0.3409788778582933,-0.6238472336930022,0.0,debt consolidation,Long Term,2.511863982789476,2.1931294388202143,0.0,-0.7724181477305918,0,1,-0.14093437263103534,1,other,0,1,0,0
3722,Rent,-0.4694963046945482,10+ years,-0.11095342154390785,1.2488463167188895,0.6773162424135236,1.6648760695923763,-0.3409788778582933,0.7186603164453762,0.0,debt consolidation,Short Term,-1.3140015357671726,0.39617099730151806,27631.0,-0.44274277702947895,0,0,1.1640135221007732,0,other,0,1,0,0
3723,Rent,-0.31713614148056063,3 years,-0.11095342154390785,-0.879492774313631,-0.09705959396087466,-0.2293465204849982,-0.3409788778582933,1.6469576391915624,0.0,debt consolidation,Long Term,-0.17490547799222747,-0.40540182612647757,10714.0,-0.6366694656771924,0,1,-0.6629135305237588,0,other,0,1,0,0
3724,Home Mortgage,0.3364319336777579,10+ years,-0.11095342154390785,-0.4065285318619598,1.9398855408500422,-0.4665534911360919,1.6647792271904904,-0.6069294419465663,1.0,home improvements,Long Term,0.300266279662724,0.0970716235301119,24776.0,-0.48152811475902163,1,1,1.1640135221007732,1,other,0,1,0,0
3725,Rent,-0.3462227338047582,10+ years,-0.11095342154390785,1.9582926803963965,-0.9387724595852204,-0.4306323068911527,-0.3409788778582933,-0.618526319704653,0.0,debt consolidation,Short Term,-0.49992792757374455,0.08357334415720151,17880.0,-0.6512139673257709,0,0,1.1640135221007732,0,other,0,1,0,0
3726,Home Mortgage,-0.15153392439266206,10+ years,-0.11095342154390785,0.5393999530413827,-0.9387724595852204,-0.6981020805521421,-0.3409788778582933,-0.617191947339941,0.0,debt consolidation,Long Term,1.6139033839803802,-0.31687561057247354,13651.0,0.14955065649580299,1,1,1.1640135221007732,1,other,0,1,0,0
